3.250000e+01	-1.612180e-03	4.303548e-04	-2.059732e-07	5.006153e-10	5.626193e-06	1.538300e-04
3.275000e+01	-1.609289e-03	4.300947e-04	-2.050820e-07	4.967965e-10	2.557010e-06	1.512843e-04
3.300000e+01	-1.605632e-03	4.298348e-04	-2.041092e-07	4.930232e-10	-4.596363e-07	1.487530e-04
3.325000e+01	-1.601224e-03	4.295753e-04	-2.030566e-07	4.892947e-10	-3.422821e-06	1.462361e-04
3.350000e+01	-1.596081e-03	4.293164e-04	-2.019260e-07	4.856101e-10	-6.331781e-06	1.437335e-04
3.375000e+01	-1.590218e-03	4.290580e-04	-2.007194e-07	4.819689e-10	-9.185906e-06	1.412451e-04
3.400000e+01	-1.583651e-03	4.288003e-04	-1.994386e-07	4.783702e-10	-1.198474e-05	1.387707e-04
3.425000e+01	-1.576395e-03	4.285434e-04	-1.980855e-07	4.748135e-10	-1.472799e-05	1.363102e-04
3.450000e+01	-1.568466e-03	4.282874e-04	-1.966622e-07	4.712979e-10	-1.741547e-05	1.338636e-04
3.475000e+01	-1.559882e-03	4.280323e-04	-1.951705e-07	4.678230e-10	-2.004719e-05	1.314307e-04
3.500000e+01	-1.550656e-03	4.277782e-04	-1.936124e-07	4.643879e-10	-2.262323e-05	1.290113e-04
3.525000e+01	-1.540807e-03	4.275253e-04	-1.919898e-07	4.609922e-10	-2.514385e-05	1.266055e-04
3.550000e+01	-1.530349e-03	4.272736e-04	-1.903047e-07	4.576352e-10	-2.760941e-05	1.242129e-04
3.575000e+01	-1.519299e-03	4.270231e-04	-1.885591e-07	4.543164e-10	-3.002038e-05	1.218335e-04
3.600000e+01	-1.507673e-03	4.267740e-04	-1.867547e-07	4.510350e-10	-3.237735e-05	1.194671e-04
3.625000e+01	-1.495486e-03	4.265263e-04	-1.848936e-07	4.477907e-10	-3.468100e-05	1.171136e-04
3.650000e+01	-1.482754e-03	4.262802e-04	-1.829776e-07	4.445828e-10	-3.693212e-05	1.147728e-04
3.675000e+01	-1.469493e-03	4.260356e-04	-1.810085e-07	4.414107e-10	-3.913158e-05	1.124444e-04
3.700000e+01	-1.455718e-03	4.257926e-04	-1.789882e-07	4.382741e-10	-4.128032e-05	1.101284e-04
3.725000e+01	-1.441444e-03	4.255513e-04	-1.769185e-07	4.351723e-10	-4.337937e-05	1.078244e-04
3.750000e+01	-1.426685e-03	4.253118e-04	-1.748012e-07	4.321048e-10	-4.542982e-05	1.055324e-04
3.775000e+01	-1.411457e-03	4.250742e-04	-1.726378e-07	4.290712e-10	-4.743282e-05	1.032520e-04
3.800000e+01	-1.395774e-03	4.248384e-04	-1.704303e-07	4.260709e-10	-4.938957e-05	1.009831e-04
3.825000e+01	-1.379649e-03	4.246046e-04	-1.681801e-07	4.231035e-10	-5.130131e-05	9.872549e-05
3.850000e+01	-1.363096e-03	4.243729e-04	-1.658890e-07	4.201686e-10	-5.316934e-05	9.647884e-05
3.875000e+01	-1.346129e-03	4.241432e-04	-1.635584e-07	4.172657e-10	-5.499496e-05	9.424296e-05
3.900000e+01	-1.328761e-03	4.239156e-04	-1.611899e-07	4.143943e-10	-5.677954e-05	9.201759e-05
3.925000e+01	-1.311004e-03	4.236902e-04	-1.587851e-07	4.115540e-10	-5.852443e-05	8.980248e-05
3.950000e+01	-1.292871e-03	4.234671e-04	-1.563453e-07	4.087443e-10	-6.023102e-05	8.759738e-05
3.975000e+01	-1.274374e-03	4.232462e-04	-1.538719e-07	4.059649e-10	-6.190070e-05	8.540203e-05
4.000000e+01	-1.255525e-03	4.230277e-04	-1.513662e-07	4.032154e-10	-6.353486e-05	8.321617e-05
4.025000e+01	-1.236334e-03	4.228115e-04	-1.488297e-07	4.004953e-10	-6.513491e-05	8.103954e-05
4.050000e+01	-1.216814e-03	4.225978e-04	-1.462635e-07	3.978042e-10	-6.670224e-05	7.887188e-05
4.075000e+01	-1.196974e-03	4.223866e-04	-1.436689e-07	3.951418e-10	-6.823823e-05	7.671293e-05
4.100000e+01	-1.176825e-03	4.221779e-04	-1.410471e-07	3.925077e-10	-6.974425e-05	7.456242e-05
4.125000e+01	-1.156377e-03	4.219717e-04	-1.383991e-07	3.899015e-10	-7.122167e-05	7.242012e-05
4.150000e+01	-1.135640e-03	4.217681e-04	-1.357261e-07	3.873228e-10	-7.267181e-05	7.028575e-05
4.175000e+01	-1.114623e-03	4.215672e-04	-1.330291e-07	3.847712e-10	-7.409601e-05	6.815908e-05
4.200000e+01	-1.093335e-03	4.213690e-04	-1.303091e-07	3.822465e-10	-7.549555e-05	6.603987e-05
4.225000e+01	-1.071785e-03	4.211735e-04	-1.275672e-07	3.797483e-10	-7.687170e-05	6.392788e-05
4.250000e+01	-1.049981e-03	4.209807e-04	-1.248041e-07	3.772762e-10	-7.822570e-05	6.182288e-05
4.275000e+01	-1.027931e-03	4.207907e-04	-1.220209e-07	3.748298e-10	-7.955877e-05	5.972465e-05
4.300000e+01	-1.005642e-03	4.206036e-04	-1.192183e-07	3.724090e-10	-8.087208e-05	5.763298e-05
4.325000e+01	-9.831235e-04	4.204193e-04	-1.163972e-07	3.700132e-10	-8.216679e-05	5.554767e-05
4.350000e+01	-9.603810e-04	4.202379e-04	-1.135584e-07	3.676423e-10	-8.344402e-05	5.346853e-05
4.375000e+01	-9.374219e-04	4.200594e-04	-1.107025e-07	3.652959e-10	-8.470485e-05	5.139536e-05
4.400000e+01	-9.142528e-04	4.198839e-04	-1.078304e-07	3.629736e-10	-8.595034e-05	4.932801e-05
4.425000e+01	-8.908800e-04	4.197113e-04	-1.049427e-07	3.606753e-10	-8.718151e-05	4.726630e-05
4.450000e+01	-8.673097e-04	4.195418e-04	-1.020401e-07	3.584005e-10	-8.839934e-05	4.521008e-05
